PLAYER,YEAR,POS,TEAM,CAP HIT,SALARY PERCENTAGE
Drew LeBlanc,2012,C,CHI,1486598,0.021
Mark Fistric,2012,D,EDM,1475000,0.021
Ivan Barbashev,2020,C,STL,1475000,0.018
Ivan Barbashev,2019,C,STL,1475000,0.018
Johan Larsson,2017,LW,BUF,1475000,0.02
Johan Larsson,2018,LW,BUF,1475000,0.019
Markus Granlund,2018,C,VAN,1475000,0.019
Kyle Palmieri,2014,RW,ANA,1466667,0.022
Kyle Palmieri,2015,RW,NJD,1466667,0.021
Kyle Palmieri,2013,RW,ANA,1466667,0.023
Michael Rasmussen,2021,C,DET,1460000,0.018
Scott Mayfield,2018,D,NYI,1450000,0.018
Jay McClement,2011,C,COL,1450000,0.023
Scott Mayfield,2019,D,NYI,1450000,0.018
Alexei Marchenko,2016,D,TOR,1450000,0.02
Tanner Glass,2015,LW,NYR,1450000,0.02
Reto Berra,2016,G,FLA,1450000,0.02
Nathan Gerbe,2012,LW,BUF,1450000,0.021
Pierre-Edouard Bellemare,2018,LW,VGK,1450000,0.018
Andrej Sustr,2015,D,TBL,1450000,0.02
Cameron Talbot,2015,G,EDM,1450000,0.02
Tanner Glass,2014,LW,NYR,1450000,0.021
Troy Terry,2021,RW,ANA,1450000,0.018
Troy Terry,2020,RW,ANA,1450000,0.018
Reto Berra,2014,G,COL,1450000,0.021
Tanner Glass,2016,LW,NYR,1450000,0.02
Mark Barberio,2018,D,COL,1450000,0.018
Mark Barberio,2019,D,COL,1450000,0.018
Andrej Sustr,2016,D,TBL,1450000,0.02
Scott Mayfield,2020,D,NYI,1450000,0.018
Scott Mayfield,2021,D,NYI,1450000,0.018
Nathan Gerbe,2011,LW,BUF,1450000,0.023
Pierre-Edouard Bellemare,2017,LW,VGK,1450000,0.019
Ryan Jones,2013,RW,EDM,1433590,0.022
Aaron Rome,2013,D,DAL,1428846,0.022
Derek Ryan,2017,C,CAR,1425000,0.019
Brandon Davidson,2016,D,MTL,1425000,0.02
Brandon Davidson,2017,D,NYI,1425000,0.018
Steven Santini,2018,D,NJD,1416666,0.018
Cal Clutterbuck,2012,RW,MIN,1400000,0.02
Kyle Turris,2011,C,OTT,1400000,0.022
Johan Hedberg,2012,G,NJD,1400000,0.02
Matthew Grzelcyk,2019,D,BOS,1400000,0.017
Jordan Oesterle,2020,D,AZ,1400000,0.017
Justin Schultz,2016,D,PIT,1400000,0.019
Eric Nystrom,2012,LW,DAL,1400000,0.02
Johan Larsson,2020,LW,AZ,1400000,0.017
Cam Fowler,2011,D,ANA,1400000,0.022
Cal Clutterbuck,2011,RW,MIN,1400000,0.022
William Carrier,2021,LW,VGK,1400000,0.017
Matthew Grzelcyk,2018,D,BOS,1400000,0.018
Ben Chiarot,2017,D,WPG,1400000,0.019
Tyler Bertuzzi,2018,LW,DET,1400000,0.018
Kyle Turris,2012,C,OTT,1400000,0.02
Tanner Pearson,2016,LW,LAK,1400000,0.019
Cam Fowler,2012,D,ANA,1400000,0.02
Peter Budaj,2013,G,MTL,1400000,0.022
Tyler Bertuzzi,2019,LW,DET,1400000,0.017
Tage Thompson,2021,C,BUF,1400000,0.017
Jordan Weal,2019,C,MTL,1400000,0.017
Sven Andrighetto,2017,RW,COL,1400000,0.019
Tage Thompson,2020,C,BUF,1400000,0.018
Torey Krug,2014,D,BOS,1400000,0.022
Reilly Smith,2014,RW,BOS,1400000,0.022
Jay Pandolfo,2011,LW,NYI,1400000,0.022
Jordan Oesterle,2019,D,AZ,1400000,0.017
Ben Chiarot,2018,D,WPG,1400000,0.018
Eric Nystrom,2011,LW,DAL,1400000,0.022
Sven Andrighetto,2018,RW,COL,1400000,0.018
Johan Larsson,2021,LW,AZ,1400000,0.017
Tanner Pearson,2015,LW,LAK,1400000,0.02
Ruslan Fedotenko,2011,LW,NYR,1400000,0.022
Mirco Mueller,2019,D,NJD,1400000,0.017
William Carrier,2020,LW,VGK,1400000,0.017
Andreas Athanasiou,2017,C,DET,1387500,0.019
Derek MacKenzie,2016,C,FLA,1375000,0.019
Robert Bortuzzo,2020,D,STL,1375000,0.017
Jon Merrill,2019,D,VGK,1375000,0.017
Jon Merrill,2018,D,VGK,1375000,0.018
Robert Bortuzzo,2019,D,STL,1375000,0.017
Derek MacKenzie,2017,C,FLA,1375000,0.018
Kevin Connauton,2018,D,AZ,1375000,0.017
Derek MacKenzie,2018,C,FLA,1375000,0.017
Kevin Connauton,2019,D,COL,1375000,0.017
Robert Bortuzzo,2021,D,STL,1375000,0.017
Jack Campbell,2011,G,DAL,1370000,0.021
Zemgus Girgensons,2013,C,BUF,1369167,0.021
Torrey Mitchell,2011,C,SJS,1366667,0.021
Antti Miettinen,2011,RW,WPG,1351293,0.021
Antti Miettinen,2012,RW,WPG,1351293,0.019
Drew Miller,2013,LW,DET,1350000,0.021
Chris Wagner,2021,C,BOS,1350000,0.017
Drew Miller,2015,LW,DET,1350000,0.019
Jannik Hansen,2012,RW,VAN,1350000,0.019
Nicholas Paul,2020,C,OTT,1350000,0.017
Riley Stillman,2021,D,CHI,1350000,0.017
Andrew Hammond,2015,G,OTT,1350000,0.019
Antoine Laganiere,2012,C,ANA,1350000,0.019
Jonas Gustavsson,2011,G,TOR,1350000,0.021
Matt Beleskey,2014,LW,ANA,1350000,0.02
Nicholas Paul,2021,C,OTT,1350000,0.017
Andrew Hammond,2017,G,COL,1350000,0.018
Jordan Oesterle,2021,D,DET,1350000,0.017
Marty Reasoner,2012,C,NYI,1350000,0.019
Drew Miller,2014,LW,DET,1350000,0.021
Alex Galchenyuk,2014,C,MTL,1350000,0.02
Marty Reasoner,2011,C,NYI,1350000,0.021
Jannik Hansen,2013,RW,VAN,1350000,0.021
Damien Brunner,2012,RW,DET,1350000,0.019
Jannik Hansen,2011,RW,VAN,1350000,0.021
Ilya Lyubushkin,2021,D,AZ,1350000,0.017
Kevin Klein,2012,D,NSH,1350000,0.019
Andrew Hammond,2016,G,OTT,1350000,0.019
Francis Bouillon,2011,D,NSH,1350000,0.021
Matt Beleskey,2013,LW,ANA,1350000,0.021
Kevin Klein,2011,D,NSH,1350000,0.021
Chris Wagner,2020,C,BOS,1350000,0.017
Derek Stepan,2021,C,CAR,1350000,0.017
Jack Campbell,2012,G,DAL,1340000,0.019
Cody McLeod,2015,LW,COL,1333333,0.019
Cody McLeod,2017,LW,NYR,1333333,0.018
Cody McLeod,2016,LW,NSH,1333333,0.018
Marcus Kruger,2014,C,CHI,1325000,0.019
Stephane Da Costa,2011,C,OTT,1325000,0.021
Rich Peverley,2011,RW,ANA,1325000,0.021
Mikael Granlund,2014,C,MIN,1325000,0.019
Marcus Kruger,2013,C,CHI,1325000,0.021
Sami Vatanen,2012,D,ANA,1325000,0.019
Lars Eller,2013,C,MTL,1325000,0.021
Carl Gunnarsson,2011,D,TOR,1325000,0.021
Lars Eller,2012,C,MTL,1325000,0.019
Trevor Lewis,2013,C,LAK,1325000,0.021
Thomas Wilson,2012,RW,WAS,1325000,0.019
Linus Ullmark,2019,G,BUF,1325000,0.016
Carl Gunnarsson,2012,D,TOR,1325000,0.019
Dylan McIlrath,2011,D,NYR,1325000,0.021
Jonas Brodin,2014,D,MIN,1319167,0.019
Jacob Trouba,2014,D,WPG,1319167,0.019
Mika Zibanejad,2014,C,OTT,1319167,0.019
Zach Hamill,2011,C,BOS,1316667,0.021
Connor Murphy,2014,D,AZ,1313333,0.019
Mikhail Grigorenko,2016,C,COL,1300000,0.018
Mathieu Garon,2011,G,TBL,1300000,0.02
Kris Russell,2012,D,STL,1300000,0.019
Benoit Pouliot,2013,LW,NYR,1300000,0.02
Vladimir Sobotka,2012,LW,STL,1300000,0.019
Roman Polak,2018,D,DAL,1300000,0.016
Thomas Vanek,2016,LW,FLA,1300000,0.018
David Moss,2011,RW,CGY,1300000,0.02
Peter Holland,2016,C,AZ,1300000,0.018
Devante Smith-Pelly,2016,RW,NJD,1300000,0.018
Mark Fayne,2012,D,NJD,1300000,0.019
Jan Rutta,2021,D,TBL,1300000,0.016
Mark Fayne,2013,D,NJD,1300000,0.02
Jan Rutta,2020,D,TBL,1300000,0.016
Curtis McElhinney,2020,G,TBL,1300000,0.016
Matthew Peca,2018,C,MTL,1300000,0.016
Mathieu Garon,2012,G,TBL,1300000,0.019
Alexei Kovalev,2012,RW,FLA,1300000,0.019
Matt Frattin,2011,RW,TOR,1300000,0.02
Daniel Paille,2013,LW,BOS,1300000,0.02
Matthew Peca,2019,C,OTT,1300000,0.016
Haydn Fleury,2020,D,ANA,1300000,0.016
Daniel Paille,2014,LW,BOS,1300000,0.02
Curtis McElhinney,2019,G,TBL,1300000,0.016
Jan Rutta,2019,D,TBL,1300000,0.016
Derek MacKenzie,2015,C,FLA,1300000,0.018
Jacob Markstrom,2011,G,FLA,1300000,0.02
Chad Johnson,2015,G,BUF,1300000,0.018
Michael Hutchinson,2018,G,TOR,1300000,0.017
Vladimir Sobotka,2013,LW,STL,1300000,0.02
Kris Russell,2011,D,STL,1300000,0.02
Vladimir Sobotka,2011,LW,STL,1300000,0.02
David Savard,2015,D,CBJ,1300000,0.018
Daniel Paille,2012,LW,BOS,1300000,0.019
Haydn Fleury,2021,D,SEA,1300000,0.016
Michael Del Zotto,2014,D,PHI,1300000,0.019
Connor Carrick,2018,D,NJD,1300000,0.016
David Savard,2014,D,CBJ,1300000,0.019
Ondrej Pavelec,2017,G,NYR,1300000,0.017
Martin Biron,2012,G,NYR,1300000,0.019
Derek MacKenzie,2014,C,FLA,1300000,0.019
Jared Cowen,2011,D,OTT,1295000,0.02
Jared Cowen,2012,D,OTT,1295000,0.018
Mark Scheifele,2014,C,WPG,1288333,0.019
Karl Alzner,2011,D,WAS,1285000,0.02
Karl Alzner,2012,D,WAS,1285000,0.018
Nathan Horton,2014,RW,TOR,1282258,0.019
Joakim Nordstrom,2017,LW,CAR,1275000,0.017
Ryan Wilson,2011,D,COL,1275000,0.02
Sean Kuraly,2019,C,BOS,1275000,0.016
Sean Kuraly,2018,C,BOS,1275000,0.016
Joe Colborne,2014,C,CGY,1275000,0.019
Joakim Nordstrom,2016,LW,CAR,1275000,0.018
Sean Kuraly,2020,C,BOS,1275000,0.016
Joe Colborne,2015,C,CGY,1275000,0.018
David Clarkson,2014,RW,CBJ,1270161,0.019
Brendan Smith,2013,D,DET,1262500,0.02
Sami Vatanen,2014,D,ANA,1262500,0.019
Brendan Smith,2014,D,DET,1262500,0.019
Sami Vatanen,2015,D,ANA,1262500,0.018
Xavier Ouellet,2017,D,DET,1250000,0.017
Jean-Sebastien Giguere,2011,G,COL,1250000,0.019
Austin Czarnik,2018,C,CGY,1250000,0.016
Chuck Kobasew,2011,RW,COL,1250000,0.019
Martin Marincin,2016,D,TOR,1250000,0.017
Mark Letestu,2013,C,CBJ,1250000,0.019
Casey DeSmith,2021,G,PIT,1250000,0.015
Chris Butler,2011,D,CGY,1250000,0.019
Jochen Hecht,2012,C,BUF,1250000,0.018
Patrick Kaleta,2012,RW,BUF,1250000,0.018
Luke Schenn,2016,D,AZ,1250000,0.017
Chris Wagner,2019,C,BOS,1250000,0.015
Johan Hedberg,2011,G,NJD,1250000,0.019
Justin Braun,2014,D,SJS,1250000,0.018
Sheldon Brookbank,2012,D,CHI,1250000,0.018
Kyle Quincey,2016,D,CBJ,1250000,0.017
David Rittich,2021,G,NSH,1250000,0.015
Vernon Fiddler,2014,C,DAL,1250000,0.018
Chris Wagner,2018,C,BOS,1250000,0.016
Darcy Kuemper,2014,G,MIN,1250000,0.018
Sheldon Brookbank,2013,D,CHI,1250000,0.019
Brandon Bollig,2014,LW,CGY,1250000,0.018
Grant Clitsome,2011,D,CBJ,1250000,0.019
Erik Condra,2015,LW,TBL,1250000,0.018
Nathan Beaulieu,2020,D,WPG,1250000,0.015
Eric Gryba,2015,D,EDM,1250000,0.018
T.J. Galiardi,2013,LW,CGY,1250000,0.019
Jason Demers,2011,D,SJS,1250000,0.019
Justin Braun,2013,D,SJS,1250000,0.019
Chris Butler,2012,D,CGY,1250000,0.018
Keith Kinkaid,2017,G,NJD,1250000,0.017
Pierre Engvall,2020,LW,TOR,1250000,0.015
Matt Bartkowski,2014,D,BOS,1250000,0.02
Pierre-Alexandre Parenteau,2011,RW,NYI,1250000,0.019
Erik Condra,2013,LW,OTT,1250000,0.019
Tuukka Rask,2011,G,BOS,1250000,0.019
Luke Schenn,2017,D,AZ,1250000,0.017
Brad Richardson,2019,C,AZ,1250000,0.015
Pierre Engvall,2021,LW,TOR,1250000,0.015
Dan Hamhuis,2018,D,NSH,1250000,0.016
Erik Condra,2014,LW,OTT,1250000,0.018
Eric Gryba,2014,D,OTT,1250000,0.018
Chuck Kobasew,2012,RW,COL,1250000,0.018
Ondrej Kase,2021,RW,TOR,1250000,0.015
Jean-Sebastien Giguere,2012,G,COL,1250000,0.018
Dan Hamhuis,2019,D,NSH,1250000,0.015
Christian Djoos,2019,D,ANA,1250000,0.015
Cody Ceci,2020,D,PIT,1250000,0.015
Casey DeSmith,2020,G,PIT,1250000,0.015
Brad Richardson,2018,C,AZ,1250000,0.016
Travis Hamonic,2020,D,VAN,1250000,0.016
Dennis Seidenberg,2017,D,NYI,1250000,0.016
Jason Demers,2012,D,SJS,1250000,0.018
Justin Braun,2012,D,SJS,1250000,0.018
Jonathan Bernier,2012,G,LAK,1250000,0.018
Kris Russell,2021,D,EDM,1250000,0.016
Derek Ryan,2021,C,EDM,1250000,0.016
Nick Schultz,2014,D,PHI,1250000,0.018
Jhonas Enroth,2015,G,LAK,1250000,0.018
J.T. Brown,2016,RW,TBL,1250000,0.017
Mike Sauer,2011,D,NYR,1250000,0.019
Jhonas Enroth,2013,G,BUF,1250000,0.019
Mark Letestu,2014,C,CBJ,1250000,0.018
Keith Kinkaid,2018,G,CBJ,1250000,0.016
Jared McCann,2019,LW,PIT,1250000,0.015
Patrick Kaleta,2014,RW,BUF,1250000,0.018
Blake Comeau,2012,LW,CBJ,1250000,0.018
Jordin Tootoo,2011,RW,NSH,1250000,0.019
Grant Clitsome,2012,D,WPG,1250000,0.018
Jared McCann,2018,LW,PIT,1250000,0.016
Kevan Miller,2020,D,BOS,1250000,0.016
Tomas Nosek,2020,LW,VGK,1250000,0.015
Vernon Fiddler,2016,C,NSH,1250000,0.017
Nathan Beaulieu,2021,D,WPG,1250000,0.015
Pierre-Alexandre Parenteau,2016,RW,NSH,1250000,0.017
Brandon Bollig,2015,LW,CGY,1250000,0.018
Mike Sauer,2012,D,NYR,1250000,0.018
Vernon Fiddler,2015,C,DAL,1250000,0.018
Jonathan Bernier,2011,G,LAK,1250000,0.019
Jake Virtanen,2019,LW,VAN,1250000,0.015
Jake Virtanen,2018,LW,VAN,1250000,0.016
J.T. Brown,2017,RW,ANA,1250000,0.017
Chris Kelly,2017,C,ANA,1250000,0.017
Darcy Kuemper,2015,G,MIN,1250000,0.018
Andrew Alberts,2012,D,VAN,1225000,0.018
Raphael Diaz,2012,D,MTL,1225000,0.018
Laurent Brossoit,2019,G,WPG,1225000,0.015
Andrew Alberts,2011,D,VAN,1225000,0.019
Tyler Motte,2020,C,VAN,1225000,0.015
Tyler Motte,2021,C,VAN,1225000,0.015
Kimmo Timonen,2014,D,CHI,1223118,0.018
Matt Carkner,2014,D,NYI,1221505,0.018
Kevin Klein,2013,D,NYR,1219487,0.019
James Wisniewski,2014,D,ANA,1212365,0.018
Zack Smith,2014,C,OTT,1207594,0.018
Anton Khudobin,2017,G,BOS,1200000,0.016
Derick Brassard,2019,C,NYI,1200000,0.015
Matt Hunwick,2016,D,TOR,1200000,0.017
Erik Gustafsson,2019,D,CGY,1200000,0.015
Jay McClement,2015,C,CAR,1200000,0.017
Cody McCormick,2012,C,BUF,1200000,0.017
Nick Foligno,2011,LW,OTT,1200000,0.019
Chris Thorburn,2015,RW,WPG,1200000,0.017
Mike Brown,2015,RW,MTL,1200000,0.017
Torrey Mitchell,2015,C,MTL,1200000,0.017
Mike Brown,2014,RW,SJS,1200000,0.017
Anthony Duclair,2017,LW,CHI,1200000,0.017
Joshua Brown,2020,D,OTT,1200000,0.015
Alex Chiasson,2015,RW,OTT,1200000,0.017
Jujhar Khaira,2020,LW,EDM,1200000,0.015
Scott Clemmensen,2012,G,FLA,1200000,0.017
Erik Gustafsson,2018,D,CHI,1200000,0.015
Mark Borowiecki,2018,D,OTT,1200000,0.015
Jacob Larsson,2021,D,ANA,1200000,0.015
Joshua Brown,2021,D,OTT,1200000,0.015
Mark Borowiecki,2019,D,OTT,1200000,0.015
Jacob Larsson,2020,D,ANA,1200000,0.015
Jujhar Khaira,2019,LW,EDM,1200000,0.015
Chris Thorburn,2014,RW,WPG,1200000,0.018
Matt Hunwick,2015,D,TOR,1200000,0.017
Shawn Thornton,2015,RW,FLA,1200000,0.017
Anton Khudobin,2016,G,BOS,1200000,0.016
Scott Clemmensen,2011,G,FLA,1200000,0.019
Jay McClement,2016,C,CAR,1200000,0.016
Frederick Gaudreau,2021,C,MIN,1200000,0.015
Torrey Mitchell,2017,C,LAK,1200000,0.016
Chris Thorburn,2016,RW,WPG,1200000,0.016
Patrick Eaves,2012,RW,DET,1200000,0.017
Colton Sceviour,2020,C,PIT,1200000,0.015
Torrey Mitchell,2016,C,MTL,1200000,0.016
Colton Sceviour,2018,C,FLA,1200000,0.015
Magnus Paajarvi-Svensson,2013,LW,STL,1200000,0.019
Colton Sceviour,2019,C,FLA,1200000,0.015
Andreas Athanasiou,2020,C,LAK,1200000,0.015
Cody Franson,2012,D,TOR,1200000,0.017
Mikhail Grigorenko,2020,C,CBJ,1200000,0.015
Cody McCormick,2011,C,BUF,1200000,0.019
Shawn Thornton,2014,RW,FLA,1200000,0.017
Patrick Eaves,2011,RW,DET,1200000,0.019
Zach Boychuk,2011,RW,CAR,1195833,0.019
Thomas Vanek,2013,LW,MTL,1179487,0.018
Jesse Puljujarvi,2020,RW,EDM,1175000,0.015
Brad Richardson,2012,RW,LAK,1175000,0.017
Jesse Puljujarvi,2021,RW,EDM,1175000,0.015
Brad Richardson,2011,RW,LAK,1175000,0.018
Louis Leblanc,2011,C,MTL,1170000,0.018
Paul Byron,2018,C,MTL,1166668,0.015
Ian Laperriere,2011,RW,PHI,1166667,0.018
Paul Byron,2017,C,MTL,1166666,0.016
Paul Byron,2016,C,MTL,1166666,0.016
Martin St. Louis,2013,RW,NYR,1153846,0.018
Ryan Miller,2013,G,STL,1153846,0.018
Brandon Crombeen,2014,RW,AZ,1150000,0.017
Robert Bortuzzo,2017,D,STL,1150000,0.015
Zemgus Girgensons,2016,C,BUF,1150000,0.016
Michal Neuvirth,2011,G,WAS,1150000,0.018
Cameron Atkinson,2013,RW,CBJ,1150000,0.018
Mats Zuccarello-Aasen,2013,RW,NYR,1150000,0.018
Brad Richardson,2014,RW,VAN,1150000,0.017
Eddie Lack,2015,G,CAR,1150000,0.016
Eddie Lack,2014,G,VAN,1150000,0.017
Riley Nash,2015,C,CAR,1150000,0.016
Ray Emery,2012,G,CHI,1150000,0.016
Kyle Brodziak,2011,RW,MIN,1150000,0.018
Mike Lundin,2012,D,OTT,1150000,0.016
Robert Bortuzzo,2018,D,STL,1150000,0.015
Ondrej Pavelec,2011,G,WPG,1150000,0.018
Kyle Brodziak,2019,C,DET,1150000,0.014
Randy Jones,2011,D,WPG,1150000,0.018
Dmitry Kulikov,2020,D,EDM,1150000,0.014
Frederik Andersen,2014,G,ANA,1150000,0.017
Cody McLeod,2014,LW,COL,1150000,0.017
Benoit Pouliot,2017,LW,BUF,1150000,0.015
Michael Stone,2015,D,AZ,1150000,0.016
Peter Budaj,2012,G,MTL,1150000,0.016
Kyle Brodziak,2018,C,EDM,1150000,0.015
Louis Domingue,2018,G,TBL,1150000,0.015
Chris Stewart,2016,RW,MIN,1150000,0.016
Michal Neuvirth,2012,G,WAS,1150000,0.016
Brad Richardson,2013,RW,VAN,1150000,0.018
Cody McLeod,2012,LW,COL,1150000,0.016
Peter Budaj,2011,G,MTL,1150000,0.018
Brandon Tanev,2018,C,WPG,1150000,0.015
Adam Burish,2011,RW,DAL,1150000,0.018
Robert Hagg,2019,D,PHI,1150000,0.014
Robert Hagg,2018,D,PHI,1150000,0.015
Michael Hutchinson,2016,G,WPG,1150000,0.016
Juuso Riikola,2020,D,PIT,1150000,0.014
Cody McLeod,2013,LW,COL,1150000,0.018
Chris Stewart,2017,RW,CGY,1150000,0.016
Cameron Atkinson,2014,RW,CBJ,1150000,0.017
Joonas Korpisalo,2019,G,CBJ,1150000,0.014
Frederik Andersen,2015,G,ANA,1150000,0.016
Patrick Eaves,2015,RW,DAL,1150000,0.016
Louis Domingue,2019,G,VAN,1150000,0.014
Brian Lee,2013,D,TBL,1150000,0.018
Brandon Crombeen,2013,RW,TBL,1150000,0.018
Michael Stone,2014,D,AZ,1150000,0.017
Austin Watson,2011,LW,NSH,1141667,0.018
Jon Merrill,2016,D,NJD,1137500,0.016
Nathan MacKinnon,2014,C,COL,1137500,0.017
Elias Lindholm,2014,C,CAR,1137500,0.017
Nail Yakupov,2014,RW,EDM,1137500,0.017
Seth Jones,2014,D,NSH,1137500,0.017
Jon Merrill,2017,D,VGK,1137500,0.015
Rasmus Ristolainen,2014,D,BUF,1137500,0.017
Aleksander Barkov,2014,C,FLA,1137500,0.017
Austin Wagner,2021,LW,LAK,1133333,0.014
Carter Rowney,2020,C,ANA,1133333,0.014
Carter Rowney,2019,C,ANA,1133333,0.014
Austin Wagner,2020,LW,LAK,1133333,0.014
Carter Rowney,2018,C,ANA,1133333,0.014
Carter Hutton,2017,G,STL,1125000,0.015
Mark Pysyk,2016,D,FLA,1125000,0.016
Ryan Reaves,2015,RW,STL,1125000,0.016
Adam Lowry,2017,LW,WPG,1125000,0.015
Ryan Reaves,2014,RW,STL,1125000,0.017
Nick Petrecki,2011,D,SJS,1125000,0.018
Jonas Siegenthaler,2021,D,NJD,1125000,0.014
Carter Hutton,2016,G,STL,1125000,0.016
Ryan Reaves,2016,RW,STL,1125000,0.016
Mark Pysyk,2015,D,BUF,1125000,0.016
Adam Lowry,2016,LW,WPG,1125000,0.015
Ryan Miller,2019,G,ANA,1125000,0.014
Ryan Reaves,2017,RW,VGK,1125000,0.015
Brandon Sutter,2021,C,VAN,1125000,0.014
Joe Vitale,2014,C,AZ,1116667,0.016
Joe Vitale,2015,C,AZ,1116667,0.016
Joe Vitale,2016,C,DET,1116667,0.015
Tomas Hertl,2014,C,SJS,1112634,0.016
Brock Nelson,2014,C,NYI,1112500,0.016
Jarred Tinordi,2011,D,MTL,1112500,0.017
Cody Ceci,2014,D,OTT,1106667,0.016
Morgan Rielly,2014,D,TOR,1106667,0.016
Nikita Zadorov,2014,D,BUF,1106667,0.016
Zemgus Girgensons,2014,C,BUF,1106667,0.016
Ben Eager,2012,LW,EDM,1100000,0.016
Viktor Stalberg,2015,LW,NYR,1100000,0.015
Shane O'Brien,2011,D,COL,1100000,0.017
Dominic Moore,2011,C,TBL,1100000,0.017
Jordie Benn,2017,D,MTL,1100000,0.015
Alec Martinez,2014,D,LAK,1100000,0.016
Danton Heinen,2021,C,PIT,1100000,0.014
Pheonix Copley,2020,G,WAS,1100000,0.014
Mark Borowiecki,2017,D,OTT,1100000,0.014
Tom Pyatt,2017,C,OTT,1100000,0.014
Jacob Josefson,2016,C,NJD,1100000,0.015
Tanner Glass,2013,LW,PIT,1100000,0.017
Austin Watson,2017,LW,NSH,1100000,0.015
Mark Borowiecki,2015,D,OTT,1100000,0.015
Ben Eager,2011,LW,EDM,1100000,0.017
David Steckel,2012,LW,ANA,1100000,0.016
Jordie Benn,2018,D,MTL,1100000,0.014
Dmitrij Jaskin,2018,RW,WAS,1100000,0.014
Mike Weaver,2012,D,FLA,1100000,0.016
David Steckel,2011,LW,TOR,1100000,0.017
Dylan Gambrell,2021,C,SJS,1100000,0.014
Tanner Glass,2012,LW,PIT,1100000,0.016
Shawn Thornton,2013,RW,BOS,1100000,0.017
Roman Polak,2017,D,TOR,1100000,0.016
Michael Raffl,2015,LW,PHI,1100000,0.015
Alec Martinez,2013,D,LAK,1100000,0.017
Jody Shelley,2011,LW,PHI,1100000,0.017
Benoit Pouliot,2011,LW,BOS,1100000,0.017
Gregory Campbell,2011,C,BOS,1100000,0.017
Brandon Pirri,2016,C,NYR,1100000,0.015
Austin Watson,2018,LW,NSH,1100000,0.014
John Mitchell,2012,C,COL,1100000,0.016
Quinton Howden,2011,LW,FLA,1100000,0.017
Austin Watson,2019,LW,NSH,1100000,0.014
Ben Lovejoy,2015,D,PIT,1100000,0.015
Jody Shelley,2012,LW,PHI,1100000,0.016
John Mitchell,2013,C,COL,1100000,0.017
Jordie Benn,2016,D,MTL,1100000,0.015
Maxim Lapierre,2013,C,STL,1100000,0.017
Ryan Dzingel,2021,C,AZ,1100000,0.014
Shawn Thornton,2012,RW,BOS,1100000,0.016
Mark Borowiecki,2016,D,OTT,1100000,0.015
Michael Raffl,2014,LW,PHI,1100000,0.016
David Booth,2014,LW,TOR,1100000,0.016
Ben Lovejoy,2013,D,ANA,1100000,0.017
Nick Bjugstad,2014,C,FLA,1100000,0.016
Derrick Pouliot,2018,D,VAN,1100000,0.014
Evgeny Kuznetsov,2014,C,WAS,1082500,0.016
Ryan Strome,2014,C,NYI,1075833,0.016
Theo Peckham,2012,D,EDM,1075000,0.015
Kyle Clifford,2014,C,LAK,1075000,0.016
Alex Plante,2011,D,EDM,1075000,0.017
Theo Peckham,2011,D,EDM,1075000,0.017
Nicolas Aube-Kubel,2020,RW,PHI,1075000,0.013
Kyle Clifford,2013,C,LAK,1075000,0.017
Daniel Paille,2011,LW,BOS,1075000,0.017
Nicolas Aube-Kubel,2021,RW,PHI,1075000,0.013
Dalton Prout,2015,D,CBJ,1075000,0.015
Dalton Prout,2014,D,CBJ,1075000,0.016
Michael Del Zotto,2013,D,NSH,1072308,0.017
Quinton Howden,2012,LW,FLA,1070000,0.015
Darroll Powe,2011,C,MIN,1066667,0.017
Darroll Powe,2012,C,NYR,1066667,0.015
Al Montoya,2017,G,EDM,1062500,0.015
Blake Geoffrion,2011,LW,NSH,1062500,0.017
Joel Edmundson,2017,D,STL,1050000,0.014
Trent Frederic,2021,C,BOS,1050000,0.013
Alex Petrovic,2016,D,FLA,1050000,0.015
Jared Boll,2013,RW,CBJ,1050000,0.016
Robert Bortuzzo,2015,D,STL,1050000,0.015
Clayton Stoner,2012,D,MIN,1050000,0.015
Louis Domingue,2016,G,AZ,1050000,0.014
Bobby Butler,2011,RW,OTT,1050000,0.016
Chandler Stephenson,2019,C,VGK,1050000,0.013
Joel Kiviranta,2021,LW,DAL,1050000,0.013
Louis Domingue,2017,G,TBL,1050000,0.014
Adam Erne,2019,LW,DET,1050000,0.013
Vincent Hinostroza,2021,C,BUF,1050000,0.013
Josh Bailey,2012,LW,NYI,1050000,0.015
Alex Galchenyuk,2020,C,TOR,1050000,0.013
Josh Bailey,2011,LW,NYI,1050000,0.016
Mathieu Perreault,2012,C,WAS,1050000,0.015
Al Montoya,2015,G,FLA,1050000,0.015
Alex Petrovic,2015,D,FLA,1050000,0.015
Robert Bortuzzo,2016,D,STL,1050000,0.014
Joel Edmundson,2016,D,STL,1050000,0.014
Thatcher Demko,2020,G,VAN,1050000,0.013
Mike Ribeiro,2014,C,NSH,1050000,0.016
Scott Wilson,2018,LW,BUF,1050000,0.013
Nick Spaling,2012,LW,NSH,1050000,0.015
Jared Boll,2012,RW,CBJ,1050000,0.015
Kevin Stenlund,2021,C,CBJ,1050000,0.013
Mathieu Perreault,2013,C,ANA,1050000,0.016
Clayton Stoner,2013,D,MIN,1050000,0.016
Cal O'Reilly,2011,C,NSH,1050000,0.016
Nick Spaling,2011,LW,NSH,1050000,0.016
