,id,name,position,team,assists,games,games_started,goals,time_on_ice,blocked,penaltymin,plusMinus,wins,losses,gaa,shots_against,goals_against,shutouts,yearid
305,8479320,Maxime Lajoie,Defenseman,Ottawa Senators,0.0,6.0,0.0,0.0,07:49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
306,8479366,Logan Brown,Forward,Ottawa Senators,7.0,23.0,0.0,1.0,11:45,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
307,8479411,Vitaly Abramov,Forward,Ottawa Senators,0.0,2.0,0.0,1.0,05:47,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
308,8479458,Nikita Zaitsev,Defenseman,Ottawa Senators,11.0,58.0,0.0,1.0,22:09,121.0,22.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
309,8480064,Josh Norris,Forward,Ottawa Senators,0.0,3.0,0.0,0.0,17:55,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
310,8480073,Erik Brannstrom,Defenseman,Ottawa Senators,4.0,31.0,0.0,0.0,14:50,36.0,16.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
311,8480208,Drake Batherson,Forward,Ottawa Senators,7.0,23.0,0.0,3.0,15:33,11.0,13.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
312,8480247,Jonathan Davidsson,Forward,Ottawa Senators,1.0,6.0,0.0,0.0,05:31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
313,8480314,Max Veronneau,Forward,Ottawa Senators,0.0,4.0,0.0,0.0,08:25,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
314,8480801,Brady Tkachuk,Forward,Ottawa Senators,23.0,71.0,0.0,21.0,18:56,43.0,106.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
315,8467950,Craig Anderson,Goalie,Ottawa Senators,0.0,34.0,31.0,0.0,54:16,0.0,0.0,0.0,11.0,17.0,3.2517,1018.0,100.0,0.0,2019-2020
316,8475195,Anders Nilsson,Goalie,Ottawa Senators,0.0,20.0,19.0,0.0,54:39,0.0,0.0,0.0,9.0,9.0,3.1831,628.0,58.0,0.0,2019-2020
317,8477405,Marcus Hogberg,Goalie,Ottawa Senators,0.0,24.0,21.0,0.0,56:01,0.0,0.0,0.0,5.0,8.0,3.1237,728.0,70.0,0.0,2019-2020
318,8469455,Jason Spezza,Forward,Toronto Maple Leafs,16.0,58.0,0.0,9.0,10:49,19.0,18.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
319,8474162,Jake Muzzin,Defenseman,Toronto Maple Leafs,17.0,53.0,0.0,6.0,21:35,110.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
320,8475160,Kyle Clifford,Forward,Toronto Maple Leafs,10.0,69.0,0.0,7.0,11:11,15.0,68.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
321,8475166,John Tavares,Forward,Toronto Maple Leafs,34.0,63.0,0.0,26.0,19:32,31.0,24.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
322,8475197,Tyson Barrie,Defenseman,Toronto Maple Leafs,34.0,70.0,0.0,5.0,21:52,76.0,16.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
323,8475716,Martin Marincin,Defenseman,Toronto Maple Leafs,3.0,26.0,0.0,1.0,15:11,43.0,14.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
324,8475718,Justin Holl,Defenseman,Toronto Maple Leafs,16.0,68.0,0.0,2.0,18:30,83.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
325,8475786,Zach Hyman,Forward,Toronto Maple Leafs,16.0,51.0,0.0,21.0,19:05,23.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
326,8475857,Kevin Gravel,Defenseman,Toronto Maple Leafs,0.0,3.0,0.0,0.0,11:05,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
327,8476406,Nicholas Shore,Forward,Toronto Maple Leafs,3.0,63.0,0.0,3.0,09:10,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
328,8476853,Morgan Rielly,Defenseman,Toronto Maple Leafs,24.0,47.0,0.0,3.0,24:12,67.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
329,8476857,Pontus Aberg,Forward,Toronto Maple Leafs,1.0,5.0,0.0,0.0,08:42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
330,8476879,Cody Ceci,Defenseman,Toronto Maple Leafs,7.0,56.0,0.0,1.0,20:32,79.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
331,8477021,Alexander Kerfoot,Forward,Toronto Maple Leafs,19.0,65.0,0.0,9.0,14:46,41.0,32.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
332,8477341,Andreas Johnsson,Forward,Toronto Maple Leafs,13.0,43.0,0.0,8.0,15:45,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
333,8477464,Nic Petan,Forward,Toronto Maple Leafs,3.0,16.0,0.0,0.0,11:07,4.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
334,8477512,Frederik Gauthier,Forward,Toronto Maple Leafs,5.0,61.0,0.0,7.0,09:23,23.0,10.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
335,8477939,William Nylander,Forward,Toronto Maple Leafs,28.0,68.0,0.0,31.0,18:12,14.0,12.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
336,8477953,Kasperi Kapanen,Forward,Toronto Maple Leafs,23.0,69.0,0.0,13.0,15:47,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
337,8478115,Pierre Engvall,Forward,Toronto Maple Leafs,7.0,48.0,0.0,8.0,11:56,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
338,8478408,Travis Dermott,Defenseman,Toronto Maple Leafs,7.0,56.0,0.0,4.0,17:18,58.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
339,8478483,Mitchell Marner,Forward,Toronto Maple Leafs,51.0,59.0,0.0,16.0,21:33,37.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
340,8478843,Denis Malgin,Forward,Toronto Maple Leafs,8.0,44.0,0.0,4.0,11:59,16.0,14.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
341,8478857,Dmytro Timashov,Forward,Toronto Maple Leafs,5.0,44.0,0.0,4.0,08:31,11.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
342,8478975,Mason Marchment,Forward,Toronto Maple Leafs,1.0,4.0,0.0,0.0,08:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
343,8478996,Adam Brooks,Forward,Toronto Maple Leafs,3.0,7.0,0.0,0.0,07:51,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
344,8479318,Auston Matthews,Forward,Toronto Maple Leafs,33.0,70.0,0.0,47.0,20:58,60.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
345,8479510,Egor Korshkov,Forward,Toronto Maple Leafs,0.0,1.0,0.0,1.0,10:08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
346,8479675,Trevor Moore,Forward,Toronto Maple Leafs,4.0,42.0,0.0,6.0,12:53,17.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
347,8480043,Timothy Liljegren,Defenseman,Toronto Maple Leafs,1.0,11.0,0.0,0.0,10:17,10.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
348,8480157,Calle Rosen,Defenseman,Toronto Maple Leafs,3.0,12.0,0.0,0.0,13:34,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
349,8480873,Rasmus Sandin,Defenseman,Toronto Maple Leafs,7.0,28.0,0.0,1.0,14:18,22.0,10.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
350,8481624,Ilya Mikheyev,Forward,Toronto Maple Leafs,15.0,39.0,0.0,8.0,15:34,13.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
351,8481582,Nicholas Robertson,Forward,Toronto Maple Leafs,,,,,,,,,,,,,,,
352,8474636,Michael Hutchinson,Goalie,Toronto Maple Leafs,0.0,16.0,12.0,0.0,52:56,0.0,0.0,0.0,5.0,9.0,3.471,439.0,49.0,1.0,2019-2020
353,8475789,Jack Campbell,Goalie,Toronto Maple Leafs,0.0,26.0,26.0,0.0,60:16,0.0,0.0,0.0,11.0,12.0,2.7952,761.0,73.0,0.0,2019-2020
354,8475883,Frederik Andersen,Goalie,Toronto Maple Leafs,0.0,52.0,52.0,0.0,57:49,0.0,0.0,0.0,29.0,13.0,2.8537,1577.0,143.0,3.0,2019-2020
355,8479288,Kasimir Kaskisuo,Goalie,Toronto Maple Leafs,0.0,1.0,1.0,0.0,60:00,0.0,0.0,0.0,0.0,1.0,6.0,38.0,6.0,0.0,2019-2020
356,8468508,Justin Williams,Forward,Carolina Hurricanes,3.0,20.0,0.0,8.0,13:36,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
357,8473533,Jordan Staal,Forward,Carolina Hurricanes,19.0,68.0,0.0,8.0,17:30,36.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
358,8474581,Jake Gardiner,Defenseman,Carolina Hurricanes,20.0,68.0,0.0,4.0,16:39,42.0,30.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
359,8475287,Erik Haula,Forward,Carolina Hurricanes,12.0,48.0,0.0,12.0,15:49,15.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
360,8475799,Nino Niederreiter,Forward,Carolina Hurricanes,18.0,67.0,0.0,11.0,14:49,19.0,42.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
361,8476207,Brian Gibbons,Forward,Carolina Hurricanes,0.0,15.0,0.0,0.0,09:45,9.0,4.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
362,8476288,Ryan Dzingel,Forward,Carolina Hurricanes,21.0,64.0,0.0,8.0,14:09,25.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
363,8476389,Vincent Trocheck,Forward,Carolina Hurricanes,27.0,62.0,0.0,11.0,16:43,37.0,49.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
364,8476441,Joel Edmundson,Defenseman,Carolina Hurricanes,13.0,68.0,0.0,7.0,18:26,91.0,72.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
365,8476462,Dougie Hamilton,Defenseman,Carolina Hurricanes,26.0,47.0,0.0,14.0,23:17,63.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
366,8476869,Brady Skjei,Defenseman,Carolina Hurricanes,16.0,67.0,0.0,8.0,20:41,96.0,45.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
367,8476882,Teuvo Teravainen,Forward,Carolina Hurricanes,48.0,68.0,0.0,15.0,19:11,30.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
368,8476921,Jordan Martinook,Forward,Carolina Hurricanes,11.0,45.0,0.0,2.0,11:15,23.0,22.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
369,8476934,Brock McGinn,Forward,Carolina Hurricanes,10.0,68.0,0.0,7.0,13:12,28.0,17.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
370,8476958,Jaccob Slavin,Defenseman,Carolina Hurricanes,30.0,68.0,0.0,6.0,23:24,107.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
371,8477488,Brett Pesce,Defenseman,Carolina Hurricanes,14.0,61.0,0.0,4.0,21:52,91.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
372,8477845,Trevor van Riemsdyk,Defenseman,Carolina Hurricanes,7.0,49.0,0.0,1.0,14:51,37.0,10.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
373,8477938,Haydn Fleury,Defenseman,Carolina Hurricanes,10.0,45.0,0.0,4.0,13:39,45.0,8.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
374,8477998,Warren Foegele,Forward,Carolina Hurricanes,17.0,68.0,0.0,13.0,13:42,17.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
375,8478027,Lucas Wallmark,Forward,Carolina Hurricanes,13.0,67.0,0.0,12.0,12:46,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
376,8478056,Clark Bishop,Forward,Carolina Hurricanes,1.0,5.0,0.0,0.0,07:39,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
377,8478427,Sebastian Aho,Forward,Carolina Hurricanes,28.0,68.0,0.0,38.0,19:25,20.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
378,8479328,Julien Gauthier,Forward,Carolina Hurricanes,3.0,17.0,0.0,0.0,08:16,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
379,8479987,Morgan Geekie,Forward,Carolina Hurricanes,1.0,2.0,0.0,3.0,11:47,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
380,8480039,Martin Necas,Forward,Carolina Hurricanes,20.0,64.0,0.0,16.0,14:10,19.0,20.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
381,8480185,Eetu Luostarinen,Forward,Carolina Hurricanes,1.0,8.0,0.0,0.0,09:58,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
382,8480830,Andrei Svechnikov,Forward,Carolina Hurricanes,37.0,68.0,0.0,24.0,16:44,27.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
383,8475222,Sami Vatanen,Defenseman,Carolina Hurricanes,18.0,47.0,0.0,5.0,21:45,80.0,22.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
384,8473503,James Reimer,Goalie,Carolina Hurricanes,0.0,25.0,24.0,0.0,55:07,0.0,0.0,0.0,14.0,6.0,2.656,712.0,61.0,3.0,2019-2020
385,8475852,Petr Mrazek,Goalie,Carolina Hurricanes,0.0,40.0,38.0,0.0,58:01,0.0,0.0,0.0,21.0,16.0,2.6885,1091.0,104.0,3.0,2019-2020
386,8476341,Anton Forsberg,Goalie,Carolina Hurricanes,0.0,3.0,3.0,0.0,47:43,0.0,0.0,0.0,1.0,1.0,3.3531,78.0,8.0,0.0,2019-2020
387,8477968,Alex Nedeljkovic,Goalie,Carolina Hurricanes,0.0,4.0,3.0,0.0,54:04,0.0,0.0,0.0,1.0,2.0,3.0511,97.0,11.0,0.0,2019-2020
388,8479188,David Ayres,Goalie,Carolina Hurricanes,0.0,1.0,0.0,0.0,28:41,0.0,0.0,0.0,1.0,0.0,4.1836,10.0,2.0,0.0,2019-2020
389,8470619,Brian Boyle,Forward,Florida Panthers,9.0,39.0,0.0,6.0,12:22,34.0,17.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
390,8471735,Keith Yandle,Defenseman,Florida Panthers,40.0,69.0,0.0,5.0,19:41,51.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
391,8471873,Anton Stralman,Defenseman,Florida Panthers,14.0,69.0,0.0,5.0,21:03,96.0,14.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
392,8474098,Colton Sceviour,Forward,Florida Panthers,10.0,69.0,0.0,6.0,13:14,72.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
393,8474149,Evgenii Dadonov,Forward,Florida Panthers,22.0,69.0,0.0,25.0,17:06,24.0,10.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
394,8474884,Mike Hoffman,Forward,Florida Panthers,30.0,69.0,0.0,29.0,16:50,22.0,28.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
395,8475287,Erik Haula,Forward,Florida Panthers,12.0,48.0,0.0,12.0,15:49,15.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
396,8475792,Brett Connolly,Forward,Florida Panthers,14.0,69.0,0.0,19.0,14:29,17.0,26.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
397,8475796,Mark Pysyk,Defenseman,Florida Panthers,9.0,58.0,0.0,9.0,12:45,38.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
398,8476389,Vincent Trocheck,Forward,Florida Panthers,27.0,62.0,0.0,11.0,16:43,37.0,49.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
399,8476456,Jonathan Huberdeau,Forward,Florida Panthers,55.0,69.0,0.0,23.0,18:46,26.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
400,8476875,Mike Matheson,Defenseman,Florida Panthers,12.0,59.0,0.0,8.0,18:02,53.0,14.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
401,8476952,Dominic Toninato,Forward,Florida Panthers,7.0,46.0,0.0,4.0,11:08,28.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
402,8477346,MacKenzie Weegar,Defenseman,Florida Panthers,11.0,45.0,0.0,7.0,20:07,71.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
403,8477384,Josh Brown,Defenseman,Florida Panthers,5.0,56.0,0.0,3.0,13:25,53.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
404,8477493,Aleksander Barkov,Forward,Florida Panthers,42.0,66.0,0.0,20.0,20:00,35.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
405,8477932,Aaron Ekblad,Defenseman,Florida Panthers,36.0,67.0,0.0,5.0,22:58,84.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
406,8477963,Jayce Hawryluk,Forward,Florida Panthers,7.0,26.0,0.0,3.0,11:05,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
407,8478027,Lucas Wallmark,Forward,Florida Panthers,13.0,67.0,0.0,12.0,12:46,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
408,8478211,Dryden Hunt,Forward,Florida Panthers,4.0,21.0,0.0,0.0,10:29,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
409,8478366,Frank Vatrano,Forward,Florida Panthers,18.0,69.0,0.0,16.0,15:01,43.0,30.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
410,8478569,Noel Acciari,Forward,Florida Panthers,7.0,66.0,0.0,20.0,15:57,103.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
411,8478839,Aleksi Saarela,Forward,Florida Panthers,2.0,9.0,0.0,2.0,12:14,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
412,8478843,Denis Malgin,Forward,Florida Panthers,8.0,44.0,0.0,4.0,11:59,16.0,14.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
413,8479388,Riley Stillman,Defenseman,Florida Panthers,5.0,34.0,0.0,0.0,19:07,57.0,14.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
414,8479404,Henrik Borgstrom,Forward,Florida Panthers,0.0,4.0,0.0,0.0,12:23,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
415,8481442,Brady Keeper,Defenseman,Florida Panthers,,,,,,,,,,,,,,,
416,8475683,Sergei Bobrovsky,Goalie,Florida Panthers,0.0,50.0,49.0,0.0,56:07,0.0,0.0,0.0,23.0,19.0,3.2288,1505.0,151.0,1.0,2019-2020
417,8476904,Chris Driedger,Goalie,Florida Panthers,0.0,12.0,11.0,0.0,53:33,0.0,0.0,0.0,7.0,2.0,2.0539,354.0,22.0,1.0,2019-2020
418,8478470,Sam Montembeault,Goalie,Florida Panthers,0.0,14.0,9.0,0.0,50:03,0.0,0.0,0.0,5.0,5.0,3.3393,356.0,39.0,0.0,2019-2020
419,8470601,Braydon Coburn,Defenseman,Tampa Bay Lightning,3.0,40.0,0.0,1.0,14:03,28.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
420,8473986,Alex Killorn,Forward,Tampa Bay Lightning,23.0,68.0,0.0,26.0,17:55,15.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
421,8474031,Kevin Shattenkirk,Defenseman,Tampa Bay Lightning,26.0,70.0,0.0,8.0,18:53,66.0,38.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
422,8474034,Pat Maroon,Forward,Tampa Bay Lightning,14.0,64.0,0.0,9.0,12:24,13.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
423,8474151,Ryan McDonagh,Defenseman,Tampa Bay Lightning,11.0,50.0,0.0,1.0,20:42,101.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
424,8474564,Steven Stamkos,Forward,Tampa Bay Lightning,37.0,57.0,0.0,29.0,18:25,38.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
425,8474567,Zach Bogosian,Defenseman,Tampa Bay Lightning,6.0,27.0,0.0,1.0,16:37,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
426,8474568,Luke Schenn,Defenseman,Tampa Bay Lightning,2.0,25.0,0.0,1.0,12:27,21.0,23.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
427,8474611,Cameron Gaunce,Defenseman,Tampa Bay Lightning,3.0,3.0,0.0,1.0,11:52,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
428,8474722,Luke Witkowski,Forward,Tampa Bay Lightning,2.0,12.0,0.0,1.0,08:48,3.0,13.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
429,8474870,Tyler Johnson,Forward,Tampa Bay Lightning,17.0,65.0,0.0,14.0,14:32,22.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
430,8475167,Victor Hedman,Defenseman,Tampa Bay Lightning,44.0,66.0,0.0,11.0,24:03,98.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
431,8476195,Cory Conacher,Forward,Tampa Bay Lightning,1.0,4.0,0.0,0.0,11:05,1.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
432,8476292,Ondrej Palat,Forward,Tampa Bay Lightning,24.0,69.0,0.0,17.0,16:11,61.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
433,8476399,Blake Coleman,Forward,Tampa Bay Lightning,11.0,66.0,0.0,21.0,16:43,46.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
434,8476453,Nikita Kucherov,Forward,Tampa Bay Lightning,52.0,68.0,0.0,33.0,18:51,19.0,38.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
435,8476624,Barclay Goodrow,Forward,Tampa Bay Lightning,18.0,70.0,0.0,8.0,15:55,66.0,97.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
436,8476826,Yanni Gourde,Forward,Tampa Bay Lightning,20.0,70.0,0.0,10.0,14:03,20.0,49.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
437,8476966,Gemel Smith,Forward,Tampa Bay Lightning,0.0,3.0,0.0,1.0,09:10,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
438,8476975,Cedric Paquette,Forward,Tampa Bay Lightning,11.0,61.0,0.0,7.0,13:03,49.0,42.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
439,8477409,Carter Verhaeghe,Forward,Tampa Bay Lightning,4.0,52.0,0.0,9.0,09:21,8.0,8.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
440,8478010,Brayden Point,Forward,Tampa Bay Lightning,39.0,66.0,0.0,25.0,18:54,30.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
441,8478416,Erik Cernak,Defenseman,Tampa Bay Lightning,7.0,67.0,0.0,5.0,18:57,97.0,59.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
442,8478472,Mathieu Joseph,Forward,Tampa Bay Lightning,3.0,37.0,0.0,4.0,11:31,10.0,16.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
443,8478477,Mitchell Stephens,Forward,Tampa Bay Lightning,3.0,38.0,0.0,3.0,10:47,9.0,10.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
444,8478519,Anthony Cirelli,Forward,Tampa Bay Lightning,28.0,68.0,0.0,16.0,18:27,47.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
445,8479410,Mikhail Sergachev,Defenseman,Tampa Bay Lightning,24.0,70.0,0.0,10.0,20:22,99.0,58.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
446,8480172,Jan Rutta,Defenseman,Tampa Bay Lightning,6.0,33.0,0.0,1.0,15:32,21.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
447,8480186,Alexander Volkov,Forward,Tampa Bay Lightning,1.0,9.0,0.0,0.0,10:15,2.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
448,8470147,Curtis McElhinney,Goalie,Tampa Bay Lightning,0.0,18.0,18.0,0.0,60:03,0.0,0.0,0.0,8.0,7.0,2.8864,551.0,52.0,1.0,2019-2020
449,8476883,Andrei Vasilevskiy,Goalie,Tampa Bay Lightning,0.0,52.0,52.0,0.0,60:02,0.0,0.0,0.0,35.0,14.0,2.5561,1605.0,133.0,3.0,2019-2020
450,8469454,Ilya Kovalchuk,Forward,Washington Capitals,16.0,46.0,0.0,10.0,16:57,23.0,18.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
451,8471214,Alex Ovechkin,Forward,Washington Capitals,19.0,68.0,0.0,48.0,20:39,30.0,30.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
452,8471698,T.J. Oshie,Forward,Washington Capitals,23.0,69.0,0.0,26.0,18:17,58.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
453,8473563,Nicklas Backstrom,Forward,Washington Capitals,42.0,61.0,0.0,12.0,19:01,45.0,14.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
454,8474176,Carl Hagelin,Forward,Washington Capitals,17.0,58.0,0.0,8.0,14:19,19.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
455,8474189,Lars Eller,Forward,Washington Capitals,23.0,69.0,0.0,16.0,17:00,44.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
